,mapped_feature_0,mapped_feature_1,mapped_feature_2,mapped_feature_3,mapped_feature_4,mapped_feature_5,mapped_feature_6,mapped_feature_7,mapped_feature_8,mapped_feature_9,mapped_feature_10,mapped_feature_11,mapped_feature_12,mapped_feature_13,mapped_feature_14,mapped_feature_15,mapped_feature_16,mapped_feature_17,mapped_feature_18,mapped_feature_19,mapped_feature_20,mapped_feature_21,mapped_feature_22,mapped_feature_23,mapped_feature_24,mapped_feature_25,mapped_feature_26,mapped_feature_27,mapped_feature_28,mapped_feature_29,mapped_feature_30,mapped_feature_31,mapped_feature_32,mapped_feature_33,mapped_feature_34,mapped_feature_35,mapped_feature_36,mapped_feature_37,mapped_feature_38,mapped_feature_39,mapped_feature_40,mapped_feature_41,mapped_feature_42,mapped_feature_43,mapped_feature_44,mapped_feature_45,mapped_feature_46,mapped_feature_47,mapped_feature_48,mapped_feature_49
sample_65,85.27233799003683,9.905792701651539,85.38263228661303,71.49080114588855,74.8853500371493,45.03611482055161,74.226061538008,40.871595509924695,35.82808632412999,21.531895723064853,90.24059649916573,59.12282679156996,46.28413980408577,88.2623009361965,73.44118937599191,87.8133782396332,55.17363730618887,55.206066687730036,89.68693020488352,32.14227005534818,85.1078347991068,48.85716998687425,40.98046675132938,7.2414750658431615,75.52657012888865,32.22879588206084,30.679749966153825,58.49293399297424,79.43154936992406,91.7702583338927,57.729909702615245,20.643742405193098,46.55665862644598,69.80866687291568,62.399209016229364,16.021399080717302,11.879404217782719,54.53207100689076,57.28384634318917,83.17531282996747,10.058427726305553,13.397146362717072,56.81057606616028,19.117184538923194,15.234487929135355,21.529745711018087,80.13694472874629,83.62449362941035,87.39982959531733,97.7415219608268
sample_66,59.11195403841545,84.79222575237155,47.381628127979226,36.293444703924074,93.71061749858805,62.216464941748974,40.79399284298264,97.09482578871801,17.593869756658563,82.07228473355012,98.63936345466598,9.040361188823653,60.23371630747478,37.58984684429723,81.43010077493074,62.52239353649638,51.857252937521224,24.26317381174433,26.287593900367533,36.73308021872307,51.24722770041951,88.12320831443627,3.978388250197473,71.68192533486909,37.01379140015142,22.944571052139107,92.13369342412786,41.1476569764911,30.237322142879965,48.45142005356193,31.866364792334977,54.28311140678584,35.19527688736361,8.254429849478628,42.48000237862324,78.30081002489693,59.635819361439765,97.07998351360445,82.96591187833666,67.04227780886232,16.78589609266409,43.551336407672046,63.97766993002192,77.85866983896736,57.452292287267525,51.43089451589849,50.698363143174895,93.07448072386197,87.26548283715208,33.00860033550784
sample_67,3.7655448573674644,39.39587463290641,16.81625342337717,3.8310257640974066,43.29782763395905,92.14435229867647,86.06960916315262,51.96146385789543,25.61578185364901,47.32086634222006,41.6489179124142,31.782369269007205,28.462336564916725,99.76234743633243,50.56196239061149,63.11120984828605,37.06737919216655,95.32639319226635,62.809944024167585,2.4105704617144896,54.860314446972566,80.9384871253972,14.589596988165177,74.50827453501398,5.262657467999232,34.41622066478386,37.37325690775181,43.4973946686578,74.04060825926095,86.46369122129822,36.21272576890798,19.363585412951036,11.978368938083793,9.478652506952711,43.584163631462744,3.2829789840389645,46.28338019893039,32.070309981961685,1.0001000601671417,71.8288633563798,8.35719652173611,1.7697503546252658,21.192667537124276,13.385230002599858,78.98418991396242,71.10778332884536,19.958725215667616,22.49248024764373,75.52080908673472,9.719999534788737
sample_68,74.89687172104657,74.50008266298751,23.670176970015035,30.540057440850454,94.48239701487645,26.502080805519913,16.212928036604158,43.6499124174601,4.600686488363825,21.952671700351857,45.777880366896085,19.659879021883942,58.04644842404235,93.83036962439859,53.0731696275838,76.94756090492075,17.784263962502422,27.989318169822518,64.75379543040718,3.050022617560011,22.696008972815886,51.976719208344235,12.420983431317623,29.6484494657695,15.788805943633033,72.48612770515436,46.94611433221255,68.852453460036,5.094823549632565,54.94424200395335,61.236494819046506,97.3912585749849,48.587399634829744,17.773954116889755,92.88702440639469,97.42132944274819,78.60906627605162,99.0608727007975,6.4574340991431445,52.60641556832175,1.2898308236537148,74.58911950248651,57.292880433405415,75.29156386243542,52.880856374591275,12.532020618518946,45.24025953637075,93.94431171234446,97.1310850826732,68.89641906287598
sample_69,54.53228476445574,47.977991661798136,17.26172757887706,26.028254655994576,38.916071141664496,76.49563158118936,52.22295352914082,0.6280224042428451,84.7829395413967,89.9197232232554,2.5848887965657097,18.630521018322266,96.4170126109256,91.87391132917645,98.46465894648182,82.07329588028057,37.066273261083474,92.32527810212369,70.69011531377373,51.53249692459121,27.62843461034814,49.50749963651094,87.52605145228112,79.32876036043479,49.93238035876567,97.92784301698572,58.84900621294331,71.2227931952227,58.76348863295884,50.926868216481495,28.818347796990306,99.14079933347946,66.98817693144686,66.85261534889992,67.57272194609108,63.342956277436734,86.31284785575343,27.490729427716776,71.79902339227452,20.27708611428268,7.814204558152493,24.749391347179483,91.29131195914036,52.175260926661515,78.54526696967137,30.755096123032555,71.16275244331445,9.710503202166333,41.91311411074425,88.53723415013161
sample_70,70.27478168079722,3.5237828500945034,22.020394295506918,12.447394288573532,79.91618211865472,8.522367444325752,13.478139118660682,95.86103929346352,17.10938584910928,24.352657517620223,86.52323307671132,90.8448117219166,20.202207735725043,18.963408959971805,49.898236204326096,44.32470588319069,25.072593901045327,6.353310835478587,78.49875549047225,22.901205056044994,48.23643034547499,93.80565102756542,90.85093649713208,36.20895676282081,27.748783018221445,6.2116595065745965,77.17962967129066,47.930665740175016,57.294557069335795,97.89119430555107,97.93205644267904,8.584787355153622,51.954819006843344,69.15960580507729,58.1341066318221,1.5779066278276854,63.69617096418471,7.275889249499756,97.32616643335716,61.75780731298346,78.91184992503518,86.5930896718439,13.874570929051732,48.69222341520795,5.1922199322155915,12.416969769494779,20.37281300699988,47.49868599157946,92.02946980201486,59.99209098434817
sample_71,17.991895049525198,34.146117928977574,62.47796916507177,0.16558407314781753,39.28290010163427,86.18856847871871,78.64615343547644,73.94187199741555,1.4150842870433333,11.139308800413495,21.218429196647403,17.615519773189003,11.026511502224501,21.805283039639445,14.72746551774653,53.72433546391993,21.862447137476227,65.2110434962865,84.61206763605222,28.392902048787384,88.12325021213607,41.54956777661709,96.29155047405139,90.25000422609364,0.15766701119883653,12.148702516167864,7.365531569770278,8.419238714111799,48.119981092261895,36.12880314432044,52.30735639705911,65.61333066791988,11.572473648337622,14.104591374025699,44.41480912795791,62.06446656070626,4.801854123840055,58.93968267423892,11.259848584236709,60.80619000147522,61.303579414985,44.11481638511909,80.05423787901854,66.85579568483301,53.15710159521575,13.089973333261895,14.687794598982562,74.29167981229936,1.1079608863369006,17.592390888105104
sample_72,71.61935494105471,6.353970306124412,3.5196954335586894,95.70681790556948,63.6189741330224,81.65647191093372,28.45362243596421,55.21487875228485,64.44752036317702,0.6373973506966002,17.502314841134027,96.46125642009923,78.16604883129514,32.975449173837404,7.258788470390865,62.176346068518775,17.94395806849838,32.75332733718801,59.315138825003956,20.82973962294532,75.43329175008628,77.56035752636512,77.33364784983078,61.487239446690076,84.56888384333926,87.88979073573493,52.195178515547134,78.9431840910907,58.62801207291531,70.05933414562399,29.06602652129413,28.10939514912819,82.3771919749323,61.182690502623615,57.60408423084551,66.34813268005469,5.987758785859376,52.44638089230648,13.60407828736806,36.32800137938857,7.145453385574873,31.680078662470656,26.777362605532772,28.76584440562854,39.7048072714159,14.11485981303542,25.582453063450217,80.14904749121035,34.376165413210046,93.66408637832814
sample_73,94.12379339798589,16.930468403327026,33.55434532217365,7.016419075695445,49.49384454568126,89.87581915068486,78.21304280857923,67.96726448198221,53.02590431790889,39.12069108779575,99.45699812002017,73.33911826872125,31.113044807946654,3.847527851359267,96.7085509290438,49.670345509433524,13.019037531237442,4.6221442980442395,18.551983131988813,33.659265731476054,68.90811397147327,42.69735866725818,47.28322095887992,27.547573996871478,37.3960499111856,57.78542670159362,50.98935282604315,1.360842578953636,78.49702723159174,79.791718730509,94.98315541069252,18.516077179616317,91.04258199386189,10.469307616979162,27.538544892086257,37.57828715902076,71.17122428588563,73.12215227038442,87.07774326213837,14.79721114223035,21.50963872432389,48.457001543861686,74.93934977922568,23.220797006027517,81.87053266933918,15.715356794730805,5.469341207351386,47.566643481909246,68.12313494868731,54.974489395063564
sample_74,47.636067708439064,69.59988506339903,58.77828315563443,32.887857574659954,36.18740510298976,41.500203339899414,42.33620704285085,97.15013284848133,92.96450336202798,21.055608735175902,31.571319733730984,21.532158583616358,63.04894152726439,25.162500689145663,67.49334401907237,54.84527386042599,36.61789733165223,38.05278477574796,38.59974069823681,15.43595410730222,51.961364357516175,38.71829262560389,47.64545990519321,14.921946923520068,3.297183810797921,96.11958720725485,43.516081438469264,57.01339048493076,4.195081667650136,46.84435964330552,6.909565023818898,13.983649080785089,38.857918047189585,14.99705076495097,3.113664695536633,5.399473703608592,10.000123836266683,58.905553427891796,76.7083684418395,28.969114846573383,12.619709567177505,56.97937654355535,20.738857828957414,68.19856564589882,93.78066191956853,2.091520174107653,15.155021910781564,71.49125814280467,60.60971480130548,37.938623993336066
sample_75,61.27369424822735,43.32203544805372,64.35307809865121,41.385704528323366,89.8362785127514,36.29091171736447,12.05169149868367,77.50673305657149,12.964493360404127,79.45128015903896,95.35880997718694,5.403238513026176,24.603247504789305,75.57468201797155,20.71877469640726,83.74110883401768,94.12910945095537,11.755014420485399,56.819331256178565,31.541249775419356,67.57963116529379,60.42927911347819,18.579792702875466,81.93780738858469,50.011922350510396,52.572876663040404,97.81407712515943,27.386559931671105,64.81849230490555,85.65615939488981,61.49502589266946,36.47054358414199,22.357574914590096,88.73089540972184,34.78572381886909,83.76763403631008,16.39485903033583,62.473617602190934,70.80434086498089,45.24006527815227,32.27274956008742,93.54804858696745,44.33402855519684,14.930227654119566,51.68711254387331,66.82934213927876,22.29139517399814,46.96416644103408,57.95580936577894,60.2636220908486
sample_76,79.89725569248971,97.0451807912234,49.64036766679041,28.120157963862514,91.00734209323925,42.46150954152951,55.81660026763833,76.08628279430906,21.430822784747928,93.64012912264108,61.023625094421355,10.43223950547093,14.619268125813168,91.13699069163245,26.763845546708474,27.891105786982585,75.96654773264095,30.57530891789574,3.9681134510005323,5.1572412496827535,37.57703384293898,69.32684729287006,85.70740056647132,86.55742381033205,17.73339880945204,46.46698893746798,24.426830649797804,7.602522461762973,53.67576458767675,20.235413512318544,43.68107577704451,50.85702230089404,35.915704179635135,21.99960667565881,95.49884753758705,29.002154743053953,64.1089857227792,84.03895873393677,83.37822714968608,98.85438590225286,2.1610172032890507,3.7994508915772607,97.23792744918319,68.4156850442527,74.45351344728488,85.03193290479254,71.5507675773452,37.83610102087286,44.76877149095115,27.894879089955772
sample_77,26.591160186821984,17.922268608240955,21.352822334268218,69.8083532498351,9.384281021568064,85.83602374564029,62.91410249040644,37.05436357152359,59.77069522914816,44.44807171112291,90.82318846902002,82.90257197962454,87.27463425701005,47.46667727685707,91.68561487718915,88.9610747137031,8.271714370735861,49.871075859068405,64.05242532958835,57.222735999742646,59.90542396931258,23.81428843799014,10.480353453595558,28.815367444523964,19.180222391466806,38.371675475937884,47.92910044168075,3.654690138561656,15.315092783552664,98.11957957922006,42.3308350648765,27.788651933062468,11.40847349007731,17.96960007510372,18.756984057320548,64.9982316904724,0.2716403085556762,55.28292158365936,51.70679768872153,20.697802388645147,30.84258483635822,94.92743619201933,49.97444582495666,37.11001561713167,79.17027151863067,55.14779727698844,38.351119712390236,70.28554109942402,28.37628254854303,72.97279974398856
sample_78,78.8509494837632,36.02892503019288,57.303441801739275,39.37212242511568,68.95316429547226,65.0189126086198,49.00335823776397,4.634668075988724,63.77404691731219,18.81309830421293,95.31065577953063,76.0732870153903,68.18170238025057,71.23093227303285,52.37029917066557,88.8946586409121,9.124372425265936,44.28719690311404,51.51952353318623,95.08578255528319,5.005904687410112,46.14073512104974,67.24315677864318,59.31968244384363,10.217088745333225,99.06371416433706,91.77987505364244,54.21659449100095,40.99857908853255,92.1162183453967,45.312698550114774,23.192695334322156,99.49507518835594,86.3186555290546,47.20803462153474,85.05670457616068,61.34835413167998,55.39417712473944,35.571976321744295,72.39779432999207,87.26320736627538,7.7535684395767195,35.955812352964614,4.727107725832013,49.95359212641252,88.2275749008222,20.10089779424995,81.75844591578266,26.22544870131398,92.72642693061007
sample_79,95.23686411465744,54.54048958788881,44.943249834481236,81.39381339514765,23.44182022468114,14.455681045585578,5.750336022396995,62.65530277915501,24.892941567928094,0.7317023162107028,2.075430736215178,60.176253169058214,44.722193812272316,68.26932503551357,32.32164581263629,25.348588964846975,75.90726972275215,66.77509796061867,86.09152872052523,73.10523075593174,71.2216419392498,25.709387866534872,63.232020687511415,86.698060905649,30.29427252740623,63.54256422270416,48.29639791671379,80.58759744607096,85.73230169841247,61.00780355605258,71.68196063024659,89.04250768314076,61.85363778305374,67.68729916067939,24.98286397926528,94.46847632018381,3.5091761033771762,63.89587461470089,89.53065605166115,16.296603585528935,51.864431892068886,89.04598105156745,33.710637875942325,61.13999858749983,43.76174244291514,47.539799435666296,64.3558852259842,93.66455243827477,32.29500050397343,38.04818592664948
sample_80,60.59726375784329,27.47937214725895,50.027644089150044,1.7918838471956966,43.39646701985232,61.32298514155268,75.12966371012591,2.745985821414254,84.60441069687468,87.40377331321582,63.487729076781584,44.91492698088777,92.4653502283988,41.342769201045115,13.308998255776228,64.34592635586931,32.44364418100096,6.157689869905624,0.03637433349410468,8.840840860290788,96.55678008208184,31.38859071109038,64.47183705074977,75.37162584110763,48.307793253752926,70.67092350974974,68.27230048850396,98.47911882190408,4.104227502300429,13.798170772617258,70.0277894968837,93.95336660668241,73.25445919399236,55.124805476751945,42.68313538088414,95.35723206081752,46.89901775536366,87.03985376260137,49.40116403920414,29.54239615114601,66.95794661345295,60.180308806797576,62.55062147623451,9.568477376423857,0.6184038668432756,47.09372808088384,66.59348063837321,76.04232077904165,0.9870195123997227,10.922135667725986
sample_81,43.06968157858911,34.27564894089841,66.8542949632174,56.216495048534256,0.454618727943068,48.75651697745879,56.297716579674905,18.990811477520097,98.56969746660087,26.39114202678403,90.07285026720626,32.27251928562204,37.5187364104243,86.00408207184854,67.78741461925507,70.00060750051301,88.09804144089345,21.403676698851083,78.3933222337313,52.78883048292571,10.135335231468545,59.533936387923056,25.357826336556432,74.30130754298547,3.502606311645484,93.18985801458126,59.0944336874035,19.101767939188473,51.65626306623927,88.73375534180265,13.46787430058648,84.58281819247527,78.4376134357159,33.413385391995575,38.903495333198364,55.252415142405454,54.95305623921107,39.95196057569359,49.426672589006074,56.2051994269116,55.45229913423082,46.981424029365634,78.12923576836648,75.45043165211223,44.04847842671289,29.63333816016861,30.670529300106587,37.88312667563311,5.875807578156833,39.622064362001396
sample_82,12.101855852163656,83.18336089906565,9.079758227775214,4.22824203597253,93.47370685078599,64.12742625582116,19.30678481417585,31.9312472325869,91.50575126351586,9.861374720258343,98.24358986315967,17.92117868379449,76.1624154120462,71.33135983450262,71.54124578099237,93.69297538658789,59.37968601120544,56.50221785488617,19.786045453762423,63.68203817803102,8.720031788516769,17.431176115127045,78.64384631864027,40.280644161393084,40.06138225089615,23.808496103598564,5.872160055755405,32.099215921905646,93.68983524760422,45.70400892089032,59.47322696626268,83.92537352939645,78.21339348864808,85.09106625289685,35.13134471765893,97.81265459134856,36.68931909522841,41.984768020669485,27.548558553455738,87.91987301294117,24.127811250454545,88.69637013338748,3.7954032307432217,17.127189947245302,2.0013535416847583,66.22290796308224,75.12178285036208,18.10105027254705,63.79549556207087,68.12011553433955
sample_83,7.575488322425128,43.41533001504363,98.93616121473599,69.57160494124702,12.770622996579906,38.77995687167465,2.4668201273814305,27.598662831451183,65.28351271917204,80.812755150534,48.534337635463196,34.52816969851268,40.540396587583736,56.83159849577609,57.30949727993489,34.275482617190164,9.865223021416059,66.28417852279678,1.3112437062577587,34.45163059922104,38.25814960177599,28.298577503624244,72.26800345153889,19.161370589997873,51.28378638638632,68.80397592624722,28.96756105053736,23.499338135097425,78.88338282118691,93.69703766618346,83.32254788701435,11.983136724768784,26.620777244768057,26.01947838434454,6.203624073555014,59.1433239038777,12.342516459175068,17.461446020811678,50.03340325685232,20.61097278448272,21.242019228668298,59.86661345913971,75.69272739984933,82.04505570862112,6.472373621122185,40.75451709679739,89.56298486848013,2.0849633340330964,19.95599976506717,89.88868831069824
sample_84,32.8708321426041,14.515006338979086,77.11528635914158,32.81220819868578,23.431105987170962,32.92421204743247,94.39793915162262,55.38993459423788,78.87816567115586,50.558500257144445,25.630621303269585,77.85330036803356,9.442172291116746,16.839824297063288,40.59166109725799,74.03083827633125,79.61149313016863,98.97275144255258,97.847763092158,38.668689910250976,52.94620216808292,55.8999064068115,34.22768007644701,71.94192109455085,67.19374539929044,92.52284531034793,55.78327566417231,82.0871340683116,49.57181765009043,93.61497500969372,40.219056303585376,79.50700622875874,87.3799360342499,55.20392490568409,1.1714457620343621,79.18799321926546,22.075917421414857,32.91574942799465,2.3296730948797695,3.6831894999965864,81.71318223699214,50.92454166387726,49.0594921169472,91.97206267574487,81.76923712036783,46.039262752825586,74.54382647978558,93.39025124958094,58.75649987642312,30.756906701097144
sample_85,55.76526498894543,99.85659773105769,50.95710374880266,82.26287456567701,72.04845434581361,91.65801491983781,20.847550779945323,70.27773532279639,82.80282763359111,99.86653999843273,55.99952114727429,76.67896334553235,16.039040705806617,3.1762025881297284,19.69025159903652,85.03509278672009,74.42621523541906,17.674419200803328,68.16156557616453,89.65050436210907,7.232092463490725,14.539621963498972,32.38899494663957,97.57167616674619,20.496466400091172,82.29100666544869,77.45289369741695,94.0518867912584,55.50856083311629,60.22920299653597,2.5081346883530475,88.79165738987822,99.02900069885297,67.12800116817799,4.2884426778585505,81.5039445000167,18.68825127237752,60.58670447714096,42.132414548592976,73.49122627646736,36.53113078062312,19.438322579826185,80.28597570553625,24.626736237427306,56.72947265402537,1.3257308064387963,20.03960196992055,55.80905877286069,19.414282516148706,86.95370002340567
sample_86,24.166989559197827,57.09401753533556,69.24351834219523,55.232562809170545,37.73368504858414,64.17407248731935,93.76769554686723,47.75639238886986,61.55544106113344,83.01494516486187,85.80280688538512,64.68299204361281,64.8796424570387,34.796577960783935,1.6979581239281227,25.65056738199648,72.64980143253815,49.898120678867066,62.79529766613865,65.55789305213776,6.384063589540689,39.73931055311696,52.55012302051797,98.67736627628088,97.68726138373273,79.40759750640927,44.39044575593428,32.09553990563998,15.430102336010588,13.347247215496372,0.37626029334735245,72.34223325909963,71.5097369490758,77.75646040766733,7.8128686161714755,54.13221676342379,56.758462960358656,74.11188975725835,46.37616548385574,1.5946379290931678,73.14328848719975,29.658927356732235,85.65284452251112,92.74639771231483,27.04494640873778,49.515996492938385,63.21182245948593,5.227896562370383,57.31645998673534,64.5801077612275
sample_87,64.14281390431668,34.5076590634027,85.61050219720913,18.0243489414461,60.567405959799515,20.2630320757063,54.249153814266805,29.024963060976326,26.78351848367384,28.657509728025087,51.678979393020164,41.66151899861988,42.74553826935815,25.74914866932243,99.79302287634258,83.52244041190221,24.150013851464635,98.91978903411433,12.634709259322264,90.6193855127634,61.24793950733611,85.03261936182045,2.3151169039533737,78.85370405296797,44.26501754676168,98.32657205592533,20.95169827290554,60.85787716874361,78.39007565672959,47.28909779077423,36.443312605484465,73.0814380209701,72.01305374603669,31.95024912649004,99.16220411296327,22.238525304257294,9.887595904397894,9.828166878343481,62.59410827924219,73.11819498694067,75.9667954079672,87.59733346676163,46.932970142096494,37.808816938406586,16.326027692577927,23.41692534270391,67.77097803031957,92.04644804659642,46.50619976641295,93.76988337778019
sample_88,22.93985802701132,52.486573659336536,50.36003644012423,25.675426563479842,82.06746436252593,69.61799306611923,84.2546477592968,76.13150838044817,37.63075291856407,91.01977721799153,30.03542524836078,4.097014784853381,3.1150674684698787,63.33832509235212,91.7683184327647,85.39010674795584,89.44140306107202,93.00603952562254,17.807539487032177,37.58533191475756,28.533894995474252,31.66515455534381,81.36789833124145,86.51914557813699,26.811351631057732,54.002378169136655,28.11431859113922,1.640494746475052,97.33216039455193,69.24419711238164,50.868317063451215,70.33895362331187,39.04742477943106,8.351216368573644,58.05613895931748,17.758566232068084,47.65785446662855,14.198209901403613,36.06554542612857,84.03088719005034,88.01076619594289,68.21055590436103,64.83408869953476,45.65752226814116,3.7619606903920744,30.51511330598885,43.06824840747181,21.672071874637943,17.012542743792725,44.39728739304428
sample_89,84.83822558323224,86.98677731741972,74.37568015472216,48.57059454096287,90.67222103638991,50.430125834016614,48.9202176099112,75.99732788658747,38.699234614343695,70.68117805123623,7.736429684359503,28.810511624174794,61.789190330998125,5.774261862050678,24.79233086767222,23.568955230216837,48.02436483972452,42.28533578820917,14.839501087292595,18.879463631040817,44.67492470457469,17.36686702101913,28.919752404983367,79.72409027443304,73.01562707607357,33.73367297133042,46.138706812819805,23.89331927681393,15.408662260867867,13.525563923960116,50.727349643386496,90.77101652729912,84.51103655077013,34.90161813510814,92.37092015428065,8.6686285926028,94.68141942403948,83.72936228980078,80.63621042739985,75.82709562670075,68.7676452748881,55.62441797848556,49.65308904939558,47.22631705552301,17.14700440929021,11.506265209501498,54.329687475843926,59.921026445793004,74.49572301404105,95.64931861014067
sample_90,47.96550415411279,32.53051822607848,80.37872330027362,31.43316349269859,80.21158897910614,58.12066139514057,66.87077838167069,2.96039384416813,14.988211345758229,95.29341617099165,22.504016814527382,6.647558809745857,28.29499241666198,97.69458731912614,20.632562653056986,97.6201441752498,52.51640907011169,40.21536215657224,2.44855195602135,92.26232405459139,40.999821175289284,90.01857709730497,47.37818485412962,19.451991131353985,80.16570376832304,19.283091657531404,73.35681746983548,80.63009844765632,70.28964846792371,69.46696992720747,65.36164839138553,75.1624745524241,66.36359201202245,0.8626518991896592,67.93023423005403,23.251311540540843,43.323443303382106,85.17326156397426,95.60614601458578,88.99302323799493,97.91476582493851,27.370306257725208,96.47820252945338,8.176604025291423,52.22689503895399,2.379182235662536,23.25832585509676,48.400374842375214,69.93061120213159,97.61861926124124
sample_91,85.9144709966027,54.22004298946354,54.326806006945205,96.66367256596443,46.889271040864976,56.584496587001674,49.25911262669801,11.266893417104018,90.39846749568385,77.39233569188958,47.704097360965,15.152965273407371,1.9810580744201278,92.12458987304205,11.501041056700856,19.470986227792086,95.40260055310034,33.28235435036455,45.33414916079413,74.92890376670665,35.401518015270526,52.62957403110116,68.09833081015732,28.163211938890477,40.18103237150944,48.51800207452549,63.59921600794858,22.11058707936967,10.033903201128558,15.083253725323987,67.03061829823305,13.692797713307215,82.40182026503045,24.629699657594983,9.975178263550855,5.799895029772872,46.7576848658686,56.36375818525714,25.72073165303398,11.637969814732141,3.325051005787827,2.8436375280399218,41.05069239174715,14.792048762827314,38.24403992102516,44.09517026386279,7.792264040231944,35.06810131961586,47.20465541253331,49.8703336840724
sample_92,56.303252534999714,50.77369575115278,75.45674027395262,75.41516623860498,11.668814821017504,76.5547180435022,24.895480605441954,55.74941272391612,3.47128770561409,33.17133949485569,60.75435311905275,52.22223486946436,0.16613154380351602,97.61458763536007,89.41240824317377,10.063368607234802,29.317017383947064,41.99144475020895,5.79273065501007,76.76665183554688,25.14220672319334,53.39191581104249,91.90849986054893,60.93543855864536,77.22890284349992,84.29626400139307,78.73769746076596,17.10293354209258,39.978955576438935,82.6401741261768,31.78218195012449,39.23584001777613,17.940623655557197,46.793886219304184,7.311924098829337,48.27986923338556,8.019036491854092,61.86252416279792,63.26605974007293,12.404962110381213,75.79350552281396,67.05076277279794,43.81182581122181,23.48055200590229,22.262128714790563,99.90368582473292,52.125432162511096,92.2710366551447,29.4852356552744,98.16803480862382
sample_93,16.769177473811848,98.32313067952911,50.91248875694517,67.6255802544216,52.365060904397644,72.5369357794661,46.20766645727093,45.169572791904656,80.06952934804306,45.91967090111638,38.1435594873046,93.00250917191991,66.44444067982236,20.334952290478792,85.8519373200288,11.348157658402602,17.1416167604855,0.15236143474673947,35.312416619900546,76.27272980424338,84.90509786570674,60.7615897750216,81.64849833187773,1.0474098184806824,61.78832684255573,57.395680186930875,26.92054837897543,83.78813330572366,66.59757590094856,50.0386626221467,36.53264114251861,45.060204882288765,93.16791354399514,48.88273875653252,46.153831840326674,55.75028508244934,8.101695315372726,30.735625695561996,6.088996362649102,33.44799152898366,21.101286683173793,77.45888253666097,45.67038505826486,45.02251465561782,34.253788922389916,8.732326249919941,57.716657464733714,28.36941553938288,41.89986868371336,53.67621018198234
sample_94,77.08436500973134,24.612404576023906,29.137805131240835,9.415422129841334,0.034152267808940096,24.473684554204354,12.044516049838027,63.351173104543456,75.00419057899622,46.24231760139384,55.10185317316581,84.67402788291301,61.64140912047827,89.22447556462669,40.14296223074363,39.33130223108672,42.14245952334994,14.150694053792101,44.414577353420505,32.236020802708346,52.63825626890684,84.01745137468363,72.285316181378,91.82552498287386,14.004492669215685,2.6027981438129566,92.01004800414691,13.428880027704238,19.661113961530084,68.75938471017434,54.74803227362437,4.066653817276277,86.79711442535438,96.3811552987009,77.54982646582991,84.38442393765052,37.70865716581668,72.56333481051472,4.655674952028555,5.965382669906083,27.059008228270553,80.16716199632043,99.20148816312518,78.56539211261536,62.75917448044653,86.4032937023388,48.54875107675771,26.7391431134244,19.10421480282044,71.02947280602451
sample_95,55.60388867368034,37.82995736301379,69.6934408572812,46.818157617271474,57.80815390838102,68.02667199049199,52.33506541315423,75.03550183239554,58.14026334508322,72.07590693679084,20.467462994799448,37.01382582807199,83.56301977383663,90.04915908368645,56.396823335356906,94.84321059707533,26.13769670476056,84.02721503053311,32.784367150457015,88.47436608510094,90.42663711081097,70.7586305537334,33.31896710819955,6.63946745960372,16.836719728822846,68.36025889821835,62.801896791812965,3.9091089661468903,34.180804635191876,68.64234550621113,22.761041062477304,92.1855308081978,99.12252763360027,87.31575427614622,37.863598529780326,96.14054175963656,17.94231951895744,85.2458567129976,55.599907541834924,41.02831956130603,15.32911281186864,73.0433768918671,99.95301286470777,52.35577784687682,32.6077299348824,39.18538190585029,33.47608906326391,51.119697388475885,82.29232161801107,44.20517772020127
sample_96,93.4082111334685,46.47447416829833,64.20695436478272,84.27310512728504,13.236088856955707,3.8269416918020216,28.246262171818593,71.10039379398415,65.58007813383651,38.66886572799654,33.324266489467746,55.624025243626306,43.3122786066517,37.614475442908024,54.42706462014713,77.87638514236635,75.56833183248376,43.17997320424075,53.48521065226301,16.269456561058693,96.12794012572925,65.63442530360614,88.60626696949278,74.61757182859755,84.29899066840136,79.4695814437577,98.6489328797207,3.179031560347978,20.300285369220962,50.90783490196097,98.55127675146353,84.90338751004866,13.3282539798114,16.834443827522072,37.59791364732665,69.80442371210832,8.826669874725123,93.5991809031306,72.29342925128454,36.22051566809466,28.205844607276486,49.7582837930971,37.865570179689165,12.687074084660976,76.1338952316053,66.40125743575396,41.75304170142541,10.102834552165096,58.02582697484979,47.998896280745655
sample_97,93.69478739023972,8.713248223363045,40.60890332682177,64.63264319282011,6.2220603934019625,45.2608035099008,71.58831404796595,54.65334666760364,29.17438749380822,59.61854120010397,83.54968789481896,19.6552637695803,20.180529550299276,49.63756116604653,19.9358851507088,0.6379562836201003,68.4867845525412,87.19791413007063,8.113483597104043,81.93319129240972,52.66698643185068,17.02236906022646,37.22034659239173,16.50964711492231,91.84899653406941,77.59401395661475,88.2767109609356,34.23383890386605,90.22396365967138,96.15309039137293,72.971469764505,76.8689712594949,79.11452156282573,37.89676615952116,94.43571266188188,45.58970308484902,49.06925547928728,59.27604181097542,83.30638785088567,81.2812171956837,90.33137769017723,65.7596224279188,44.581935606200815,14.639322529961651,41.0819864736913,74.13477825854453,88.71721149550173,75.41509505096117,43.46204962294813,56.266867316804536
